count_point_id,direction_of_travel,year,count_date,hour,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
27877,W,2023,2023-04-27,8,1,South West,144,"Bristol, City of",A4174,Major,A37,A4,361000,170060,51.428194,-2.5623504,1.5,0.93,2,10,399,7,126,14,2,13,0,4,1,34,576
27877,W,2023,2023-04-27,9,1,South West,144,"Bristol, City of",A4174,Major,A37,A4,361000,170060,51.428194,-2.5623504,1.5,0.93,1,7,373,3,125,19,3,6,0,7,4,39,547
27877,W,2023,2023-04-27,10,1,South West,144,"Bristol, City of",A4174,Major,A37,A4,361000,170060,51.428194,-2.5623504,1.5,0.93,0,0,431,4,96,15,1,5,1,2,3,27,558
27877,W,2023,2023-04-27,11,1,South West,144,"Bristol, City of",A4174,Major,A37,A4,361000,170060,51.428194,-2.5623504,1.5,0.93,0,11,431,3,125,19,2,3,1,4,4,33,603
27877,W,2023,2023-04-27,12,1,South West,144,"Bristol, City of",A4174,Major,A37,A4,361000,170060,51.428194,-2.5623504,1.5,0.93,2,5,534,3,96,17,3,6,3,2,2,33,671
27877,W,2023,2023-04-27,13,1,South West,144,"Bristol, City of",A4174,Major,A37,A4,361000,170060,51.428194,-2.5623504,1.5,0.93,0,4,550,2,106,13,1,1,0,6,4,25,687
27877,W,2023,2023-04-27,14,1,South West,144,"Bristol, City of",A4174,Major,A37,A4,361000,170060,51.428194,-2.5623504,1.5,0.93,0,3,549,6,104,9,1,4,2,3,1,20,682
27877,W,2023,2023-04-27,15,1,South West,144,"Bristol, City of",A4174,Major,A37,A4,361000,170060,51.428194,-2.5623504,1.5,0.93,0,4,535,2,106,13,3,4,1,4,1,26,673
27877,W,2023,2023-04-27,16,1,South West,144,"Bristol, City of",A4174,Major,A37,A4,361000,170060,51.428194,-2.5623504,1.5,0.93,1,5,527,1,115,5,0,1,0,2,3,11,659
27877,W,2023,2023-04-27,17,1,South West,144,"Bristol, City of",A4174,Major,A37,A4,361000,170060,51.428194,-2.5623504,1.5,0.93,1,14,589,2,79,6,0,0,0,3,1,10,694
27877,W,2023,2023-04-27,18,1,South West,144,"Bristol, City of",A4174,Major,A37,A4,361000,170060,51.428194,-2.5623504,1.5,0.93,1,8,626,3,72,2,0,0,0,0,1,3,712
36132,W,2023,2023-04-26,9,1,South West,144,"Bristol, City of",A4,Major,Emery Rd,LA Boundary,362899,170086,51.428556,-2.53504,1.1,0.68,13,15,687,15,190,28,4,5,0,12,1,50,957
36132,W,2023,2023-04-26,10,1,South West,144,"Bristol, City of",A4,Major,Emery Rd,LA Boundary,362899,170086,51.428556,-2.53504,1.1,0.68,4,17,935,10,215,43,8,5,1,9,0,66,1243
36132,W,2023,2023-04-26,11,1,South West,144,"Bristol, City of",A4,Major,Emery Rd,LA Boundary,362899,170086,51.428556,-2.53504,1.1,0.68,1,11,785,16,195,40,11,8,0,6,2,67,1074
36132,W,2023,2023-04-26,12,1,South West,144,"Bristol, City of",A4,Major,Emery Rd,LA Boundary,362899,170086,51.428556,-2.53504,1.1,0.68,8,9,863,12,226,36,6,7,0,4,3,56,1166
36132,W,2023,2023-04-26,13,1,South West,144,"Bristol, City of",A4,Major,Emery Rd,LA Boundary,362899,170086,51.428556,-2.53504,1.1,0.68,7,13,750,11,251,40,9,13,0,11,5,78,1103
36132,W,2023,2023-04-26,14,1,South West,144,"Bristol, City of",A4,Major,Emery Rd,LA Boundary,362899,170086,51.428556,-2.53504,1.1,0.68,7,18,872,13,218,39,3,5,1,0,0,48,1169
36132,W,2023,2023-04-26,15,1,South West,144,"Bristol, City of",A4,Major,Emery Rd,LA Boundary,362899,170086,51.428556,-2.53504,1.1,0.68,9,20,870,14,262,26,3,5,0,5,0,39,1205
36132,W,2023,2023-04-26,16,1,South West,144,"Bristol, City of",A4,Major,Emery Rd,LA Boundary,362899,170086,51.428556,-2.53504,1.1,0.68,8,13,982,10,271,25,1,1,0,2,0,29,1305
36132,W,2023,2023-04-26,17,1,South West,144,"Bristol, City of",A4,Major,Emery Rd,LA Boundary,362899,170086,51.428556,-2.53504,1.1,0.68,15,26,1107,13,165,9,1,2,0,2,0,14,1325
36132,W,2023,2023-04-26,18,1,South West,144,"Bristol, City of",A4,Major,Emery Rd,LA Boundary,362899,170086,51.428556,-2.53504,1.1,0.68,9,22,1032,11,143,2,0,2,0,0,0,4,1212
36132,E,2023,2023-04-26,7,1,South West,144,"Bristol, City of",A4,Major,Emery Rd,LA Boundary,362899,170086,51.428556,-2.53504,1.1,0.68,14,23,891,9,314,19,1,11,0,6,0,37,1274
36132,E,2023,2023-04-26,8,1,South West,144,"Bristol, City of",A4,Major,Emery Rd,LA Boundary,362899,170086,51.428556,-2.53504,1.1,0.68,12,28,786,12,285,28,1,10,0,5,0,44,1155
36132,E,2023,2023-04-26,9,1,South West,144,"Bristol, City of",A4,Major,Emery Rd,LA Boundary,362899,170086,51.428556,-2.53504,1.1,0.68,2,8,647,8,214,27,5,9,1,8,0,50,927
36132,E,2023,2023-04-26,10,1,South West,144,"Bristol, City of",A4,Major,Emery Rd,LA Boundary,362899,170086,51.428556,-2.53504,1.1,0.68,2,14,767,16,225,44,2,11,0,4,0,61,1083
36132,E,2023,2023-04-26,11,1,South West,144,"Bristol, City of",A4,Major,Emery Rd,LA Boundary,362899,170086,51.428556,-2.53504,1.1,0.68,3,17,832,12,215,37,5,16,0,9,0,67,1143
36132,E,2023,2023-04-26,12,1,South West,144,"Bristol, City of",A4,Major,Emery Rd,LA Boundary,362899,170086,51.428556,-2.53504,1.1,0.68,1,13,897,14,221,41,5,6,0,6,1,59,1204
36132,E,2023,2023-04-26,13,1,South West,144,"Bristol, City of",A4,Major,Emery Rd,LA Boundary,362899,170086,51.428556,-2.53504,1.1,0.68,8,14,859,14,225,23,4,11,0,7,1,46,1158
36132,E,2023,2023-04-26,14,1,South West,144,"Bristol, City of",A4,Major,Emery Rd,LA Boundary,362899,170086,51.428556,-2.53504,1.1,0.68,9,13,950,11,233,40,2,10,1,0,0,53,1260
36132,E,2023,2023-04-26,15,1,South West,144,"Bristol, City of",A4,Major,Emery Rd,LA Boundary,362899,170086,51.428556,-2.53504,1.1,0.68,3,12,1044,10,222,43,3,2,0,2,0,50,1338
36132,E,2023,2023-04-26,16,1,South West,144,"Bristol, City of",A4,Major,Emery Rd,LA Boundary,362899,170086,51.428556,-2.53504,1.1,0.68,19,22,1218,16,291,29,1,0,0,3,0,33,1580
36132,E,2023,2023-04-26,17,1,South West,144,"Bristol, City of",A4,Major,Emery Rd,LA Boundary,362899,170086,51.428556,-2.53504,1.1,0.68,19,39,1451,9,192,15,0,0,0,2,0,17,1708
36132,E,2023,2023-04-26,18,1,South West,144,"Bristol, City of",A4,Major,Emery Rd,LA Boundary,362899,170086,51.428556,-2.53504,1.1,0.68,13,25,1302,13,119,11,1,3,0,2,0,17,1476
36132,W,2023,2023-04-26,7,1,South West,144,"Bristol, City of",A4,Major,Emery Rd,LA Boundary,362899,170086,51.428556,-2.53504,1.1,0.68,26,28,983,6,257,23,2,7,0,3,0,35,1309
36132,W,2023,2023-04-26,8,1,South West,144,"Bristol, City of",A4,Major,Emery Rd,LA Boundary,362899,170086,51.428556,-2.53504,1.1,0.68,29,29,896,15,166,26,5,6,0,4,0,41,1147
38142,W,2023,2023-07-14,7,1,South West,144,"Bristol, City of",A38,Major,Bedminster Down Rd,A4174,357758,170488,51.431809,-2.6090306,0.5,0.31,1,18,910,12,316,22,7,5,1,1,0,36,1292
38142,W,2023,2023-07-14,8,1,South West,144,"Bristol, City of",A38,Major,Bedminster Down Rd,A4174,357758,170488,51.431809,-2.6090306,0.5,0.31,5,11,1049,13,320,26,2,4,2,3,4,41,1434
38142,W,2023,2023-07-14,9,1,South West,144,"Bristol, City of",A38,Major,Bedminster Down Rd,A4174,357758,170488,51.431809,-2.6090306,0.5,0.31,1,16,958,12,272,24,3,8,1,1,1,38,1296
38142,W,2023,2023-07-14,10,1,South West,144,"Bristol, City of",A38,Major,Bedminster Down Rd,A4174,357758,170488,51.431809,-2.6090306,0.5,0.31,0,15,946,12,270,18,5,3,1,1,1,29,1272
38142,W,2023,2023-07-14,11,1,South West,144,"Bristol, City of",A38,Major,Bedminster Down Rd,A4174,357758,170488,51.431809,-2.6090306,0.5,0.31,2,19,1040,12,302,20,1,5,1,1,4,32,1405
38142,W,2023,2023-07-14,12,1,South West,144,"Bristol, City of",A38,Major,Bedminster Down Rd,A4174,357758,170488,51.431809,-2.6090306,0.5,0.31,0,23,1143,8,281,15,3,4,1,3,2,28,1483
38142,W,2023,2023-07-14,13,1,South West,144,"Bristol, City of",A38,Major,Bedminster Down Rd,A4174,357758,170488,51.431809,-2.6090306,0.5,0.31,2,25,1186,11,277,23,2,3,1,1,3,33,1532
38142,W,2023,2023-07-14,14,1,South West,144,"Bristol, City of",A38,Major,Bedminster Down Rd,A4174,357758,170488,51.431809,-2.6090306,0.5,0.31,0,22,1309,11,318,21,4,6,0,3,2,36,1696
38142,W,2023,2023-07-14,15,1,South West,144,"Bristol, City of",A38,Major,Bedminster Down Rd,A4174,357758,170488,51.431809,-2.6090306,0.5,0.31,0,27,1319,9,299,12,3,3,0,0,1,19,1673
38142,W,2023,2023-07-14,16,1,South West,144,"Bristol, City of",A38,Major,Bedminster Down Rd,A4174,357758,170488,51.431809,-2.6090306,0.5,0.31,2,20,1438,9,299,10,0,2,0,2,0,14,1780
38142,W,2023,2023-07-14,17,1,South West,144,"Bristol, City of",A38,Major,Bedminster Down Rd,A4174,357758,170488,51.431809,-2.6090306,0.5,0.31,4,35,1509,10,212,4,1,0,0,3,1,9,1775
38142,W,2023,2023-07-14,18,1,South West,144,"Bristol, City of",A38,Major,Bedminster Down Rd,A4174,357758,170488,51.431809,-2.6090306,0.5,0.31,2,45,1195,7,153,3,0,0,1,1,1,6,1406
56033,W,2023,2023-04-20,12,1,South West,144,"Bristol, City of",M32,Major,A4320,2,360515,174499,51.468072,-2.5698229,1.3,0.81,0,26,1650,24,393,85,5,29,5,9,32,165,2258
56033,W,2023,2023-04-20,13,1,South West,144,"Bristol, City of",M32,Major,A4320,2,360515,174499,51.468072,-2.5698229,1.3,0.81,0,29,1668,33,371,74,13,38,5,9,27,166,2267
56033,W,2023,2023-04-20,14,1,South West,144,"Bristol, City of",M32,Major,A4320,2,360515,174499,51.468072,-2.5698229,1.3,0.81,0,22,1782,29,410,69,8,34,1,4,23,139,2382
56033,E,2023,2023-04-20,7,1,South West,144,"Bristol, City of",M32,Major,A4320,2,360515,174499,51.468072,-2.5698229,1.3,0.81,0,21,2406,49,584,68,11,25,4,8,15,131,3191
56033,E,2023,2023-04-20,8,1,South West,144,"Bristol, City of",M32,Major,A4320,2,360515,174499,51.468072,-2.5698229,1.3,0.81,0,17,2323,29,469,71,12,23,1,6,28,141,2979
56033,E,2023,2023-04-20,9,1,South West,144,"Bristol, City of",M32,Major,A4320,2,360515,174499,51.468072,-2.5698229,1.3,0.81,0,10,1587,26,446,87,16,29,4,5,34,175,2244
56033,E,2023,2023-04-20,10,1,South West,144,"Bristol, City of",M32,Major,A4320,2,360515,174499,51.468072,-2.5698229,1.3,0.81,0,12,1451,31,434,66,7,26,4,7,29,139,2067
56033,E,2023,2023-04-20,11,1,South West,144,"Bristol, City of",M32,Major,A4320,2,360515,174499,51.468072,-2.5698229,1.3,0.81,0,13,1481,27,429,75,12,28,2,4,17,138,2088
56033,E,2023,2023-04-20,12,1,South West,144,"Bristol, City of",M32,Major,A4320,2,360515,174499,51.468072,-2.5698229,1.3,0.81,0,17,1665,23,395,74,8,22,2,11,26,143,2243
56033,E,2023,2023-04-20,13,1,South West,144,"Bristol, City of",M32,Major,A4320,2,360515,174499,51.468072,-2.5698229,1.3,0.81,0,33,1797,30,473,61,5,31,3,5,35,140,2473
56033,E,2023,2023-04-20,14,1,South West,144,"Bristol, City of",M32,Major,A4320,2,360515,174499,51.468072,-2.5698229,1.3,0.81,0,28,2050,38,499,77,2,28,1,6,16,130,2745
56033,E,2023,2023-04-20,15,1,South West,144,"Bristol, City of",M32,Major,A4320,2,360515,174499,51.468072,-2.5698229,1.3,0.81,0,38,2492,25,610,51,3,15,4,11,20,104,3269
56033,E,2023,2023-04-20,16,1,South West,144,"Bristol, City of",M32,Major,A4320,2,360515,174499,51.468072,-2.5698229,1.3,0.81,0,46,3093,39,544,30,1,0,3,7,21,62,3784
56033,E,2023,2023-04-20,17,1,South West,144,"Bristol, City of",M32,Major,A4320,2,360515,174499,51.468072,-2.5698229,1.3,0.81,0,55,3169,22,332,21,1,1,1,2,14,40,3618
56033,E,2023,2023-04-20,18,1,South West,144,"Bristol, City of",M32,Major,A4320,2,360515,174499,51.468072,-2.5698229,1.3,0.81,0,56,2658,26,195,19,0,1,4,9,16,49,2984
56033,W,2023,2023-04-20,7,1,South West,144,"Bristol, City of",M32,Major,A4320,2,360515,174499,51.468072,-2.5698229,1.3,0.81,0,32,2876,26,661,78,8,19,5,7,40,157,3752
56033,W,2023,2023-04-20,8,1,South West,144,"Bristol, City of",M32,Major,A4320,2,360515,174499,51.468072,-2.5698229,1.3,0.81,0,56,2729,31,486,79,12,9,5,6,29,140,3442
56033,W,2023,2023-04-20,9,1,South West,144,"Bristol, City of",M32,Major,A4320,2,360515,174499,51.468072,-2.5698229,1.3,0.81,0,26,2228,31,513,74,11,24,4,7,22,142,2940
56033,W,2023,2023-04-20,10,1,South West,144,"Bristol, City of",M32,Major,A4320,2,360515,174499,51.468072,-2.5698229,1.3,0.81,0,20,1646,29,425,79,7,19,4,15,28,152,2272
56033,W,2023,2023-04-20,11,1,South West,144,"Bristol, City of",M32,Major,A4320,2,360515,174499,51.468072,-2.5698229,1.3,0.81,0,14,1492,27,417,66,9,24,1,10,32,142,2092
56033,W,2023,2023-04-20,15,1,South West,144,"Bristol, City of",M32,Major,A4320,2,360515,174499,51.468072,-2.5698229,1.3,0.81,0,17,2051,32,486,68,6,26,1,4,20,125,2711
56033,W,2023,2023-04-20,16,1,South West,144,"Bristol, City of",M32,Major,A4320,2,360515,174499,51.468072,-2.5698229,1.3,0.81,0,28,2443,28,451,31,2,6,3,2,12,56,3006
56033,W,2023,2023-04-20,17,1,South West,144,"Bristol, City of",M32,Major,A4320,2,360515,174499,51.468072,-2.5698229,1.3,0.81,0,31,2698,33,335,30,0,5,2,3,14,54,3151
56033,W,2023,2023-04-20,18,1,South West,144,"Bristol, City of",M32,Major,A4320,2,360515,174499,51.468072,-2.5698229,1.3,0.81,0,44,2654,39,215,16,0,1,0,3,11,31,2983
56135,W,2023,2023-03-27,15,1,South West,144,"Bristol, City of",A4,Major,Merchants Rd,A38/A4108,358000,172567,51.45052,-2.605797,1.6,0.99,24,7,339,18,86,9,1,7,1,0,0,18,468
56135,W,2023,2023-03-27,16,1,South West,144,"Bristol, City of",A4,Major,Merchants Rd,A38/A4108,358000,172567,51.45052,-2.605797,1.6,0.99,45,20,462,15,70,2,1,3,0,0,1,7,574
56135,W,2023,2023-03-27,17,1,South West,144,"Bristol, City of",A4,Major,Merchants Rd,A38/A4108,358000,172567,51.45052,-2.605797,1.6,0.99,87,23,430,18,35,1,0,0,0,1,1,3,509
56135,W,2023,2023-03-27,18,1,South West,144,"Bristol, City of",A4,Major,Merchants Rd,A38/A4108,358000,172567,51.45052,-2.605797,1.6,0.99,68,23,377,22,31,1,0,0,0,2,1,4,457
56135,E,2023,2023-03-27,7,1,South West,144,"Bristol, City of",A4,Major,Merchants Rd,A38/A4108,358000,172567,51.45052,-2.605797,1.6,0.99,45,12,473,16,87,9,2,5,0,0,5,21,609
56135,E,2023,2023-03-27,8,1,South West,144,"Bristol, City of",A4,Major,Merchants Rd,A38/A4108,358000,172567,51.45052,-2.605797,1.6,0.99,74,17,475,27,75,9,5,10,1,1,2,28,622
56135,E,2023,2023-03-27,9,1,South West,144,"Bristol, City of",A4,Major,Merchants Rd,A38/A4108,358000,172567,51.45052,-2.605797,1.6,0.99,34,13,351,19,81,13,1,7,1,1,2,25,489
56135,E,2023,2023-03-27,10,1,South West,144,"Bristol, City of",A4,Major,Merchants Rd,A38/A4108,358000,172567,51.45052,-2.605797,1.6,0.99,10,3,272,21,68,12,1,3,2,1,1,20,384
56135,E,2023,2023-03-27,11,1,South West,144,"Bristol, City of",A4,Major,Merchants Rd,A38/A4108,358000,172567,51.45052,-2.605797,1.6,0.99,14,7,261,27,69,6,1,10,1,4,5,27,391
56135,E,2023,2023-03-27,12,1,South West,144,"Bristol, City of",A4,Major,Merchants Rd,A38/A4108,358000,172567,51.45052,-2.605797,1.6,0.99,14,7,267,18,70,7,2,5,0,2,1,17,379
56135,W,2023,2023-03-27,9,1,South West,144,"Bristol, City of",A4,Major,Merchants Rd,A38/A4108,358000,172567,51.45052,-2.605797,1.6,0.99,18,8,238,22,71,7,2,6,0,1,1,17,356
56135,W,2023,2023-03-27,10,1,South West,144,"Bristol, City of",A4,Major,Merchants Rd,A38/A4108,358000,172567,51.45052,-2.605797,1.6,0.99,21,6,212,19,65,13,3,13,1,2,2,34,336
56135,W,2023,2023-03-27,11,1,South West,144,"Bristol, City of",A4,Major,Merchants Rd,A38/A4108,358000,172567,51.45052,-2.605797,1.6,0.99,18,8,218,17,67,7,3,12,0,0,3,25,335
56135,W,2023,2023-03-27,12,1,South West,144,"Bristol, City of",A4,Major,Merchants Rd,A38/A4108,358000,172567,51.45052,-2.605797,1.6,0.99,21,12,237,17,67,8,1,5,0,1,0,15,348
56135,W,2023,2023-03-27,13,1,South West,144,"Bristol, City of",A4,Major,Merchants Rd,A38/A4108,358000,172567,51.45052,-2.605797,1.6,0.99,27,11,276,21,71,12,0,15,0,1,3,31,410
56135,W,2023,2023-03-27,14,1,South West,144,"Bristol, City of",A4,Major,Merchants Rd,A38/A4108,358000,172567,51.45052,-2.605797,1.6,0.99,16,8,303,23,76,10,1,14,1,0,2,28,438
56135,E,2023,2023-03-27,13,1,South West,144,"Bristol, City of",A4,Major,Merchants Rd,A38/A4108,358000,172567,51.45052,-2.605797,1.6,0.99,18,5,287,17,65,7,0,7,0,2,2,18,392
56135,E,2023,2023-03-27,14,1,South West,144,"Bristol, City of",A4,Major,Merchants Rd,A38/A4108,358000,172567,51.45052,-2.605797,1.6,0.99,12,13,287,19,72,6,1,4,0,1,2,14,405
56135,E,2023,2023-03-27,15,1,South West,144,"Bristol, City of",A4,Major,Merchants Rd,A38/A4108,358000,172567,51.45052,-2.605797,1.6,0.99,23,9,301,19,58,1,0,5,0,2,0,8,395
56135,E,2023,2023-03-27,16,1,South West,144,"Bristol, City of",A4,Major,Merchants Rd,A38/A4108,358000,172567,51.45052,-2.605797,1.6,0.99,15,12,331,14,42,1,0,1,1,0,0,3,402
56135,E,2023,2023-03-27,17,1,South West,144,"Bristol, City of",A4,Major,Merchants Rd,A38/A4108,358000,172567,51.45052,-2.605797,1.6,0.99,33,14,384,18,48,1,0,1,0,1,0,3,467
56135,E,2023,2023-03-27,18,1,South West,144,"Bristol, City of",A4,Major,Merchants Rd,A38/A4108,358000,172567,51.45052,-2.605797,1.6,0.99,19,16,316,13,23,1,0,0,0,1,0,2,370
56135,W,2023,2023-03-27,7,1,South West,144,"Bristol, City of",A4,Major,Merchants Rd,A38/A4108,358000,172567,51.45052,-2.605797,1.6,0.99,16,6,275,12,77,9,2,2,1,0,1,15,385
56135,W,2023,2023-03-27,8,1,South West,144,"Bristol, City of",A4,Major,Merchants Rd,A38/A4108,358000,172567,51.45052,-2.605797,1.6,0.99,22,9,342,13,79,13,2,9,1,3,0,28,471
58285,S,2023,2023-04-28,11,1,South West,144,"Bristol, City of",A3029,Major,A3029 Brunel Lock Road/McAdam Way,A4 midpoint,356840,172360,51.448571,-2.6224638,0.2,0.12,0,40,1215,2,265,45,2,21,4,8,17,97,1619
58285,S,2023,2023-04-28,12,1,South West,144,"Bristol, City of",A3029,Major,A3029 Brunel Lock Road/McAdam Way,A4 midpoint,356840,172360,51.448571,-2.6224638,0.2,0.12,1,69,1329,7,280,38,12,25,7,4,11,97,1782
58285,S,2023,2023-04-28,13,1,South West,144,"Bristol, City of",A3029,Major,A3029 Brunel Lock Road/McAdam Way,A4 midpoint,356840,172360,51.448571,-2.6224638,0.2,0.12,1,60,1582,3,305,50,11,22,5,6,13,107,2057
58285,S,2023,2023-04-28,14,1,South West,144,"Bristol, City of",A3029,Major,A3029 Brunel Lock Road/McAdam Way,A4 midpoint,356840,172360,51.448571,-2.6224638,0.2,0.12,1,57,1658,7,370,37,10,20,5,5,11,88,2180
58285,S,2023,2023-04-28,15,1,South West,144,"Bristol, City of",A3029,Major,A3029 Brunel Lock Road/McAdam Way,A4 midpoint,356840,172360,51.448571,-2.6224638,0.2,0.12,0,64,1766,7,349,26,6,33,6,7,5,83,2269
58285,S,2023,2023-04-28,16,1,South West,144,"Bristol, City of",A3029,Major,A3029 Brunel Lock Road/McAdam Way,A4 midpoint,356840,172360,51.448571,-2.6224638,0.2,0.12,2,66,2094,6,293,19,4,9,0,8,5,45,2504
58285,S,2023,2023-04-28,17,1,South West,144,"Bristol, City of",A3029,Major,A3029 Brunel Lock Road/McAdam Way,A4 midpoint,356840,172360,51.448571,-2.6224638,0.2,0.12,2,62,2050,4,243,6,1,3,1,5,8,24,2383
58285,S,2023,2023-04-28,18,1,South West,144,"Bristol, City of",A3029,Major,A3029 Brunel Lock Road/McAdam Way,A4 midpoint,356840,172360,51.448571,-2.6224638,0.2,0.12,1,64,1757,14,138,9,0,1,2,4,6,22,1995
58285,N,2023,2023-04-28,7,1,South West,144,"Bristol, City of",A3029,Major,A3029 Brunel Lock Road/McAdam Way,A4 midpoint,356840,172360,51.448571,-2.6224638,0.2,0.12,2,38,1605,29,435,33,4,31,4,3,13,88,2195
58285,N,2023,2023-04-28,8,1,South West,144,"Bristol, City of",A3029,Major,A3029 Brunel Lock Road/McAdam Way,A4 midpoint,356840,172360,51.448571,-2.6224638,0.2,0.12,0,40,1720,28,381,56,7,34,3,7,16,123,2292
58285,N,2023,2023-04-28,9,1,South West,144,"Bristol, City of",A3029,Major,A3029 Brunel Lock Road/McAdam Way,A4 midpoint,356840,172360,51.448571,-2.6224638,0.2,0.12,3,17,1374,19,278,54,7,19,3,8,21,112,1800
58285,N,2023,2023-04-28,10,1,South West,144,"Bristol, City of",A3029,Major,A3029 Brunel Lock Road/McAdam Way,A4 midpoint,356840,172360,51.448571,-2.6224638,0.2,0.12,3,21,1222,18,281,55,7,29,4,2,19,116,1658
58285,N,2023,2023-04-28,11,1,South West,144,"Bristol, City of",A3029,Major,A3029 Brunel Lock Road/McAdam Way,A4 midpoint,356840,172360,51.448571,-2.6224638,0.2,0.12,2,19,1201,20,252,53,9,25,1,6,9,103,1595
58285,N,2023,2023-04-28,12,1,South West,144,"Bristol, City of",A3029,Major,A3029 Brunel Lock Road/McAdam Way,A4 midpoint,356840,172360,51.448571,-2.6224638,0.2,0.12,2,43,1351,17,220,52,10,28,4,4,23,121,1752
58285,N,2023,2023-04-28,13,1,South West,144,"Bristol, City of",A3029,Major,A3029 Brunel Lock Road/McAdam Way,A4 midpoint,356840,172360,51.448571,-2.6224638,0.2,0.12,7,37,1511,18,248,49,7,31,1,4,13,105,1919
58285,N,2023,2023-04-28,14,1,South West,144,"Bristol, City of",A3029,Major,A3029 Brunel Lock Road/McAdam Way,A4 midpoint,356840,172360,51.448571,-2.6224638,0.2,0.12,6,31,1276,16,237,34,2,8,2,7,17,70,1630
58285,N,2023,2023-04-28,15,1,South West,144,"Bristol, City of",A3029,Major,A3029 Brunel Lock Road/McAdam Way,A4 midpoint,356840,172360,51.448571,-2.6224638,0.2,0.12,6,32,1474,23,244,35,2,13,1,11,7,69,1842
58285,N,2023,2023-04-28,16,1,South West,144,"Bristol, City of",A3029,Major,A3029 Brunel Lock Road/McAdam Way,A4 midpoint,356840,172360,51.448571,-2.6224638,0.2,0.12,4,43,1605,18,182,33,2,4,1,7,3,50,1898
58285,N,2023,2023-04-28,17,1,South West,144,"Bristol, City of",A3029,Major,A3029 Brunel Lock Road/McAdam Way,A4 midpoint,356840,172360,51.448571,-2.6224638,0.2,0.12,2,33,1685,22,130,12,4,3,3,5,1,28,1898
58285,N,2023,2023-04-28,18,1,South West,144,"Bristol, City of",A3029,Major,A3029 Brunel Lock Road/McAdam Way,A4 midpoint,356840,172360,51.448571,-2.6224638,0.2,0.12,0,66,1540,22,98,7,0,1,0,6,5,19,1745
58285,S,2023,2023-04-28,7,1,South West,144,"Bristol, City of",A3029,Major,A3029 Brunel Lock Road/McAdam Way,A4 midpoint,356840,172360,51.448571,-2.6224638,0.2,0.12,4,16,1158,6,242,45,5,20,3,12,10,95,1517
58285,S,2023,2023-04-28,8,1,South West,144,"Bristol, City of",A3029,Major,A3029 Brunel Lock Road/McAdam Way,A4 midpoint,356840,172360,51.448571,-2.6224638,0.2,0.12,3,10,1427,5,252,41,8,26,8,6,14,103,1797
58285,S,2023,2023-04-28,9,1,South West,144,"Bristol, City of",A3029,Major,A3029 Brunel Lock Road/McAdam Way,A4 midpoint,356840,172360,51.448571,-2.6224638,0.2,0.12,2,9,1199,10,290,55,4,27,3,9,18,116,1624
58285,S,2023,2023-04-28,10,1,South West,144,"Bristol, City of",A3029,Major,A3029 Brunel Lock Road/McAdam Way,A4 midpoint,356840,172360,51.448571,-2.6224638,0.2,0.12,4,15,1201,6,282,58,7,27,5,8,9,114,1618
70102,E,2023,2023-07-05,7,1,South West,144,"Bristol, City of",M5,Major,merge of feeder roads,A4,352150,178250,51.501149,-2.6907477,0.5,0.31,0,3,234,1,274,84,32,30,17,73,99,335,847
70102,E,2023,2023-07-05,8,1,South West,144,"Bristol, City of",M5,Major,merge of feeder roads,A4,352150,178250,51.501149,-2.6907477,0.5,0.31,0,2,211,3,310,62,20,26,14,85,81,288,814
70102,E,2023,2023-07-05,9,1,South West,144,"Bristol, City of",M5,Major,merge of feeder roads,A4,352150,178250,51.501149,-2.6907477,0.5,0.31,0,0,201,1,271,48,8,20,7,58,86,227,700
70102,E,2023,2023-07-05,10,1,South West,144,"Bristol, City of",M5,Major,merge of feeder roads,A4,352150,178250,51.501149,-2.6907477,0.5,0.31,0,0,331,0,270,40,14,31,7,51,119,262,863
70102,E,2023,2023-07-05,11,1,South West,144,"Bristol, City of",M5,Major,merge of feeder roads,A4,352150,178250,51.501149,-2.6907477,0.5,0.31,0,3,390,0,349,46,17,28,11,48,103,253,995
70102,E,2023,2023-07-05,12,1,South West,144,"Bristol, City of",M5,Major,merge of feeder roads,A4,352150,178250,51.501149,-2.6907477,0.5,0.31,0,2,537,0,311,30,12,32,14,42,104,234,1084
70102,E,2023,2023-07-05,13,1,South West,144,"Bristol, City of",M5,Major,merge of feeder roads,A4,352150,178250,51.501149,-2.6907477,0.5,0.31,0,4,580,2,247,27,16,32,8,40,106,229,1062
70102,E,2023,2023-07-05,14,1,South West,144,"Bristol, City of",M5,Major,merge of feeder roads,A4,352150,178250,51.501149,-2.6907477,0.5,0.31,0,5,782,0,222,39,18,26,11,53,107,254,1263
70102,W,2023,2023-07-05,15,1,South West,144,"Bristol, City of",M5,Major,merge of feeder roads,A4,352150,178250,51.501149,-2.6907477,0.5,0.31,0,2,221,1,249,84,30,26,14,87,103,344,817
